,address,country,detailedType.subTypology,detailedType.typology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,showAddress,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url,features
2687,"avenida de la Generalitat, 3",es,carAndMotorcycle,garage,8377,,False,,,False,False,True,False,False,41.3780063,2.0734295,Sant Just Desvern,,False,,0,rent,50.0,,30186985,garage,Barcelona,True,Sant Just Desvern,"Garaje en avenida de la Generalitat, 3",,https://www.idealista.com/inmueble/30186985/,"['Plaza para coche y moto', 'Con ascensor', ' Puerta automática de garaje ']"
2688,"calle Mas Duran, 80",es,carAndMotorcycle,garage,6648,Nou Barris,False,,,False,False,False,False,False,41.4448473,2.1765907,Barcelona,Verdun,False,,0,rent,110.0,,2355264,garage,Barcelona,True,"Verdun, Barcelona","Garaje en calle Mas Duran, 80",,https://www.idealista.com/inmueble/2355264/,"['Plaza para coche y moto', 'Cubierta', 'Plaza número 245 ', ' Puerta automática de garaje ']"
2689,"calle de Sant Silvestre, 15",es,motorcycle,garage,8016,Centre,False,,,False,False,False,False,False,41.45101029999999,2.2123661,Santa Coloma de Gramenet,,False,,0,rent,25.0,,29970458,garage,Barcelona,True,"Centre, Santa Coloma de Gramenet","Garaje en calle de Sant Silvestre, 15",,https://www.idealista.com/inmueble/29970458/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ']"
2690,"calle de Sant Silvestre, 15",es,compactCar,garage,8016,Centre,False,,,False,False,False,False,False,41.45101029999999,2.2123661,Santa Coloma de Gramenet,,False,,0,rent,60.0,,29970401,garage,Barcelona,True,"Centre, Santa Coloma de Gramenet","Garaje en calle de Sant Silvestre, 15",,https://www.idealista.com/inmueble/29970401/,"['Plaza para coche pequeño', 'Cubierta', ' Puerta automática de garaje ']"
2691,"calle de Concepción Arenal, 237 -239",es,motorcycle,garage,5177,Sant Andreu,False,,,False,False,False,False,False,41.43092070000001,2.1844429,Barcelona,Sant Andreu,False,,0,rent,35.0,,29214269,garage,Barcelona,True,"Sant Andreu, Barcelona","Garaje en calle de Concepción Arenal, 237 -239",,https://www.idealista.com/inmueble/29214269/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ']"
2692,"calle de Lafont, 34",es,motorcycle,garage,1478,Sants-Montjuïc,False,,,False,False,False,False,False,41.3723033,2.168566,Barcelona,El Poble Sec - Parc de Montjuïc,False,,0,rent,50.0,13.0,28954359,garage,Barcelona,True,"El Poble Sec - Parc de Montjuïc, Barcelona","Garaje en calle de Lafont, 34",,https://www.idealista.com/inmueble/28954359/,"['Plaza para moto', '4 m²', 'Cubierta', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2693,"rambla de Prim, 240",es,motorcycle,garage,5002,Sant Martí,False,,,False,False,False,False,False,41.424457,2.2024663,Barcelona,La Verneda i la Pau,False,,0,rent,35.0,,28722266,garage,Barcelona,True,"La Verneda i la Pau, Barcelona","Garaje en rambla de Prim, 240",,https://www.idealista.com/inmueble/28722266/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2694,"via Julia, 140",es,motorcycle,garage,6562,Nou Barris,False,,,False,False,False,False,False,41.44397120000001,2.1790514,Barcelona,La Prosperitat,False,,0,rent,50.0,,27757439,garage,Barcelona,True,"La Prosperitat, Barcelona","Garaje en via Julia, 140",,https://www.idealista.com/inmueble/27757439/,[]
2695,"avenida de les Corts Catalanes, 538",es,sedanCar,garage,6357,,False,,,False,False,False,False,False,41.429215,2.2219001,Sant Adriá de Besós,,False,,0,rent,55.0,,27410241,garage,Barcelona,True,Sant Adriá de Besós,"Garaje en avenida de les Corts Catalanes, 538",,https://www.idealista.com/inmueble/27410241/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ']"
2696,"calle Esteli, 6 -8",es,sedanCar,garage,10051,,False,,,False,False,False,False,False,41.3853266,2.0529161,Sant Feliu de Llobregat,,False,,0,rent,60.0,,26959662,garage,Barcelona,True,Sant Feliu de Llobregat,"Garaje en calle Esteli, 6 -8",,https://www.idealista.com/inmueble/26959662/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ']"
2697,"calle de la Independència, 307",es,motorcycle,garage,2730,Sant Martí,False,,,False,False,False,False,False,41.4088257,2.1818684,Barcelona,El Camp de l'Arpa del Clot,False,,0,rent,20.0,,26303548,garage,Barcelona,True,"El Camp de l'Arpa del Clot, Barcelona","Garaje en calle de la Independència, 307",,https://www.idealista.com/inmueble/26303548/,"['Plaza para moto', 'Cubierta', 'Plaza número 8 ', ' Puerta automática de garaje ']"
2698,"avenida Corts Calatanes, 9",es,carAndMotorcycle,garage,11948,Torreblanca,False,,,False,False,True,False,False,41.476006700000006,2.0969733,Sant Cugat del Vallès,,False,,0,rent,60.0,,2400063,garage,Barcelona,True,"Torreblanca, Sant Cugat del Vallès","Garaje en avenida Corts Calatanes, 9",,https://www.idealista.com/inmueble/2400063/,"['Plaza para coche y moto', 'Cubierta', 'Plaza número 29 ', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ']"
2699,"plaza Europa, 1",es,sedanCar,garage,6064,Bellvitge,False,,,False,False,True,False,False,41.3535049,2.1141648,Hospitalet de Llobregat,Bellvitge,False,,0,rent,70.0,,2350023,garage,Barcelona,True,"Bellvitge, Hospitalet de Llobregat","Garaje en plaza Europa, 1",,https://www.idealista.com/inmueble/2350023/,"['Plaza para coche grande', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2700,"calle Entença, 117",es,sedanCar,garage,2152,Eixample,False,,,False,False,False,False,False,41.3808501,2.1482317,Barcelona,La Nova Esquerra de l'Eixample,False,,0,rent,90.0,,2352881,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle Entença, 117",,https://www.idealista.com/inmueble/2352881/,"['Plaza para coche grande', 'Cubierta', ' Puerta automática de garaje ', ' Cámaras de seguridad ', ' Personal de seguridad ']"
2701,"calle Llança, 90",es,motorcycle,garage,4844,La Torrasa,False,,,False,False,False,False,False,41.37004,2.1189150000000003,Hospitalet de Llobregat,La Torrasa,False,,0,rent,30.0,,2346857,garage,Barcelona,True,"La Torrasa, Hospitalet de Llobregat","Garaje en calle Llança, 90",,https://www.idealista.com/inmueble/2346857/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ', ' Personal de seguridad ']"
2702,"calle Muntanya, 17",es,compactCar,garage,3089,Sant Martí,False,,,False,False,True,False,False,41.41056029999999,2.1882437,Barcelona,El Clot,False,,0,rent,95.0,,2353939,garage,Barcelona,True,"El Clot, Barcelona","Garaje en calle Muntanya, 17",,https://www.idealista.com/inmueble/2353939/,"['Plaza para coche pequeño', 'Cubierta', 'Plaza número 5 ', 'Con ascensor', ' Puerta automática de garaje ']"
2703,"calle Marquès de Sentmenat, 35",es,carAndMotorcycle,garage,3155,Les Corts,False,,,False,False,False,False,False,41.3850453,2.1355779,Barcelona,Les Corts,False,,0,rent,120.0,,2358682,garage,Barcelona,True,"Les Corts, Barcelona","Garaje en calle Marquès de Sentmenat, 35",,https://www.idealista.com/inmueble/2358682/,"['Plaza para coche y moto', 'Cubierta', ' Puerta automática de garaje ', ' Alarma ', ' Personal de seguridad ']"
2704,"calle Pau Alcover, 36",es,motorcycle,garage,4172,Sarrià-Sant Gervasi,False,,,False,False,False,False,False,41.39953060000001,2.1272252000000003,Barcelona,Les Tres Torres,False,,0,rent,58.0,,2348356,garage,Barcelona,True,"Les Tres Torres, Barcelona","Garaje en calle Pau Alcover, 36",,https://www.idealista.com/inmueble/2348356/,"['Plaza para moto', 'Cubierta', 'Plaza número 22 ', ' Puerta automática de garaje ']"
2705,barrio El Baix Guinardó,es,,garage,2773,Horta Guinardó,False,G-25,2,False,False,,False,False,41.4090884,2.1642688,Barcelona,El Baix Guinardó,False,,0,rent,110.0,,38678245,garage,Barcelona,False,"El Baix Guinardó, Barcelona",Garaje,,https://www.idealista.com/inmueble/38678245/,['Cubierta']
2706,"calle de Frederic Mompou, 4",es,carAndMotorcycle,garage,2338,Sant Martí,False,,,False,False,False,False,False,41.3922627,2.1997579,Barcelona,La Vila Olímpica del Poblenou,False,,0,rent,70.0,,30030344,garage,Barcelona,True,"La Vila Olímpica del Poblenou, Barcelona","Garaje en calle de Frederic Mompou, 4",,https://www.idealista.com/inmueble/30030344/,"['Plaza para coche y moto', 'Cubierta', ' Puerta automática de garaje ', ' Personal de seguridad ']"
2707,"avenida Segle XXI, 35",es,carAndMotorcycle,garage,14271,Parc Empresarial,False,,,False,False,False,False,False,41.31623920000001,2.0291018,Viladecans,,False,,0,rent,50.0,,2401159,garage,Barcelona,True,"Parc Empresarial, Viladecans","Garaje en avenida Segle XXI, 35",,https://www.idealista.com/inmueble/2401159/,"['Plaza para coche y moto', ' Puerta automática de garaje ']"
2708,"calle Claret, 17",es,compactCar,garage,4627,La Torrasa,False,,,False,False,True,False,False,41.37213300000001,2.1206968,Hospitalet de Llobregat,La Torrasa,False,,0,rent,80.0,,2409933,garage,Barcelona,True,"La Torrasa, Hospitalet de Llobregat","Garaje en calle Claret, 17",,https://www.idealista.com/inmueble/2409933/,"['Plaza para coche pequeño', 'Cubierta', 'Plaza número 712 ', 'Con ascensor', ' Puerta automática de garaje ', ' Personal de seguridad ']"
2709,La Ribera,es,compactCar,garage,11211,La Ribera,False,00021,,False,False,,False,False,41.4853131,2.1883171000000003,Montcada i Reixac,,False,,0,rent,80.0,13.0,40226688,garage,Barcelona,False,"La Ribera, Montcada i Reixac",Garaje,,https://www.idealista.com/inmueble/40226688/,"['Plaza para coche pequeño', '6 m²']"
2710,barrio El Camp d'En Grassot i Gràcia Nova,es,,garage,3098,Gràcia,False,G-28,,False,False,,False,False,41.4114391,2.1612615,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,0,rent,85.0,,39647387,garage,Barcelona,False,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Garaje,,https://www.idealista.com/inmueble/39647387/,['Cubierta']
2711,barrio El Baix Guinardó,es,,garage,3252,Horta Guinardó,False,G-26,,False,False,,False,False,41.4142708,2.1704435,Barcelona,El Baix Guinardó,False,,0,rent,110.0,,38680843,garage,Barcelona,False,"El Baix Guinardó, Barcelona",Garaje,,https://www.idealista.com/inmueble/38680843/,['Cubierta']
2712,"avenida de francesc macià, 3",es,carAndMotorcycle,garage,7844,Riu,False,,,False,False,False,False,False,41.4511624,2.2064162,Santa Coloma de Gramenet,,False,,10,rent,65.0,,32108634,garage,Barcelona,True,"Riu, Santa Coloma de Gramenet","Garaje en avenida de francesc macià, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/4b/63/126721011.jpg,https://www.idealista.com/inmueble/32108634/,"['Plaza para coche y moto', 'Cubierta', ' Puerta automática de garaje ']"
2713,"calle Baleares, 3",es,compactCar,garage,14069,,False,,,False,False,True,True,False,41.398378,2.005665,Sant Vicenç Dels Horts,,False,,3,rent,55.0,,2390227,garage,Barcelona,True,Sant Vicenç Dels Horts,"Garaje en calle Baleares, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/1a/3f/56502220.jpg,https://www.idealista.com/inmueble/2390227/,"['Plaza para coche pequeño', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2714,"calle de les Escoles Pies, 7",es,carAndMotorcycle,garage,3298,Sarrià-Sant Gervasi,False,,,False,False,False,True,False,41.3947898,2.1360263,Barcelona,Sant Gervasi - Galvany,False,,7,rent,140.0,,39223332,garage,Barcelona,True,"Sant Gervasi - Galvany, Barcelona","Garaje en calle de les Escoles Pies, 7",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/4f/3c/266053894.jpg,https://www.idealista.com/inmueble/39223332/,"['Plaza para coche y moto', 'Cubierta', ' Puerta automática de garaje ']"
2715,"calle de Sovelles, 7",es,carAndMotorcycle,garage,4429,Sants-Montjuïc,False,,,False,False,True,True,False,41.3525336,2.1428171000000003,Barcelona,La Marina del Prat Vermell,False,,2,rent,75.0,,39078472,garage,Barcelona,True,"La Marina del Prat Vermell, Barcelona","Garaje en calle de Sovelles, 7",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/eb/09/253494597.jpg,https://www.idealista.com/inmueble/39078472/,[]
2716,"calle de Jvan Valera, 339",es,carAndMotorcycle,garage,7376,Artigas - Llefià,False,,,False,False,True,False,False,41.438557,2.2257779,Badalona,,False,,3,rent,85.0,6.0,39437943,garage,Barcelona,True,"Artigas - Llefià, Badalona","Garaje en calle de Jvan Valera, 339",https://img3.idealista.com/blur/WEB_LISTING/180/id.pro.es.image.master/3a/bb/7e/259931862.jpg,https://www.idealista.com/inmueble/39437943/,[]
2717,"calle de Sant Antoni Maria Claret, 262",es,motorcycle,garage,3050,Sant Martí,False,,,False,False,False,False,False,41.4124399,2.1764199,Barcelona,El Camp de l'Arpa del Clot,False,,7,rent,40.0,,38363890,garage,Barcelona,True,"El Camp de l'Arpa del Clot, Barcelona","Garaje en calle de Sant Antoni Maria Claret, 262",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/3d/84/236531096.jpg,https://www.idealista.com/inmueble/38363890/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ', ' Alarma ', ' Cámaras de seguridad ']"
2718,"plaza d'Eguilaz, 3",es,twoCars,garage,3629,Sarrià-Sant Gervasi,False,,,False,False,True,False,False,41.3942005,2.131621,Barcelona,Les Tres Torres,False,,9,rent,180.0,,35563192,garage,Barcelona,True,"Les Tres Torres, Barcelona","Garaje en plaza d'Eguilaz, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/37/f8/183078601.jpg,https://www.idealista.com/inmueble/35563192/,[]
2719,"calle mossèn santiago oliveras, 5",es,twoCars,garage,6521,Centre,False,,,False,False,False,False,False,41.3611617,2.102048,Hospitalet de Llobregat,Centre,False,,11,rent,170.0,,34356142,garage,Barcelona,True,"Centre, Hospitalet de Llobregat","Garaje en calle mossèn santiago oliveras, 5",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/db/dc/577501806.jpg,https://www.idealista.com/inmueble/34356142/,"['Plaza para coche y moto', '12 m²', ' Puerta automática de garaje ', ' Alarma ']"
2720,"calle de Provença, 40",es,sedanCar,garage,2349,Eixample,False,,,False,False,True,False,False,41.382501,2.145455,Barcelona,La Nova Esquerra de l'Eixample,False,,8,rent,120.0,9.0,81700066,garage,Barcelona,True,"La Nova Esquerra de l'Eixample, Barcelona","Garaje en calle de Provença, 40",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/82/65/582618005.jpg,https://www.idealista.com/inmueble/81700066/,"['Plaza para coche grande', '14 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Alarma ']"
2721,"calle del Cardenal Vives i Tutó, 55",es,motorcycle,garage,4389,Sarrià-Sant Gervasi,False,,,False,False,False,False,False,41.3952268,2.1225433,Barcelona,Sarrià,False,,8,rent,30.0,,35164864,garage,Barcelona,True,"Sarrià, Barcelona","Garaje en calle del Cardenal Vives i Tutó, 55",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/2b/57/175905053.jpg,https://www.idealista.com/inmueble/35164864/,"['Plaza para moto', 'Cubierta', ' Puerta automática de garaje ', ' Cámaras de seguridad ']"
2722,"calle del marquès de sentmenat, 35",es,carAndMotorcycle,garage,3176,Les Corts,False,,,False,False,True,False,False,41.385211,2.1353268,Barcelona,Les Corts,False,,4,rent,120.0,,33147460,garage,Barcelona,True,"Les Corts, Barcelona","Garaje en calle del marquès de sentmenat, 35",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/f5/e4/142787448.jpg,https://www.idealista.com/inmueble/33147460/,"['Plaza para coche y moto', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ', ' Personal de seguridad ']"
2723,"calle de la Selva de Mar, 17",es,compactCar,garage,3988,Sant Martí,False,,,False,False,True,False,False,41.4069564,2.2113126,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,5,rent,20.0,,39200815,garage,Barcelona,True,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona","Garaje en calle de la Selva de Mar, 17",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/4f/a2/256828196.jpg,https://www.idealista.com/inmueble/39200815/,"['Plaza para coche pequeño', 'Con ascensor', ' Puerta automática de garaje ']"
2724,"calle de la Ciutat d'Elx, 31",es,carAndMotorcycle,garage,4344,Sant Andreu,False,,,False,False,False,False,False,41.4219689,2.1906577,Barcelona,La Sagrera,False,,2,rent,95.0,,81948828,garage,Barcelona,True,"La Sagrera, Barcelona","Garaje en calle de la Ciutat d'Elx, 31",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/31/87/588317067.jpg,https://www.idealista.com/inmueble/81948828/,"['Plaza para coche y moto', ' Puerta automática de garaje ']"
2725,"calle de la Serra del Montsec, 51",es,carAndMotorcycle,garage,7780,,False,,,False,False,True,False,False,41.36961220000001,2.0824587,Esplugues de Llobregat,,False,,6,rent,80.0,3.0,82029972,garage,Barcelona,True,Esplugues de Llobregat,"Garaje en calle de la Serra del Montsec, 51",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/e6/cc/589969332.jpg,https://www.idealista.com/inmueble/82029972/,"['Plaza para coche y moto', '25 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2726,"calle d'Olesa, 96",es,sedanCar,garage,4468,Sant Andreu,False,,,False,False,True,False,False,41.4241453,2.1861080000000004,Barcelona,La Sagrera,False,,5,rent,110.0,9.0,82001452,garage,Barcelona,True,"La Sagrera, Barcelona","Garaje en calle d'Olesa, 96",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/00/52/589409690.jpg,https://www.idealista.com/inmueble/82001452/,"['Plaza para coche grande', '12 m²', 'Cubierta', 'Con ascensor', ' Puerta automática de garaje ']"
2727,"avenida de Josep Tarradellas i Joan, 139",es,twoCars,garage,6131,Centre,False,,,False,False,False,False,False,41.3634863,2.1057933,Hospitalet de Llobregat,Sant Josep,False,,5,rent,75.0,1.0,81989386,garage,Barcelona,True,"Sant Josep, Hospitalet de Llobregat","Garaje en avenida de Josep Tarradellas i Joan, 139",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/6e/e6/589147519.jpg,https://www.idealista.com/inmueble/81989386/,"['Plaza para 2 coches o más', '54 m²', 'Cubierta']"
